full_jaspar_motif,jaspar_motif,lowest_level_family,gene
MA1468.1_ATOH7,ATOH7,Neurogenin-ATO,NEUROG2
MA1468.1_ATOH7,ATOH7,Neurogenin-ATO,OLIG2
MA1468.1_ATOH7,ATOH7,Neurogenin-ATO,BHLHE23
MA1468.1_ATOH7,ATOH7,Neurogenin-ATO,BHLHE22
MA1468.1_ATOH7,ATOH7,Neurogenin-ATO,OLIG1
MA1468.1_ATOH7,ATOH7,Neurogenin-ATO,OLIG3
MA1468.1_ATOH7,ATOH7,Neurogenin-ATO,NEUROD1
MA1468.1_ATOH7,ATOH7,Neurogenin-ATO,ATOH1
MA1468.1_ATOH7,ATOH7,Neurogenin-ATO,ATOH7
MA1468.1_ATOH7,ATOH7,Neurogenin-ATO,BHLHA15
MA1468.1_ATOH7,ATOH7,Neurogenin-ATO,FERD3L
MA1468.1_ATOH7,ATOH7,Neurogenin-ATO,NEUROG1
MA1468.1_ATOH7,ATOH7,Neurogenin-ATO,NEUROD4
MA1468.1_ATOH7,ATOH7,Neurogenin-ATO,NEUROD6
MA1468.1_ATOH7,ATOH7,Neurogenin-ATO,ATOH8
MA1468.1_ATOH7,ATOH7,Neurogenin-ATO,NEUROG3
MA1101.2_BACH2,BACH2,NFE2,NFE2
MA1101.2_BACH2,BACH2,NFE2,BACH2
MA1101.2_BACH2,BACH2,NFE2,BACH1
MA1101.2_BACH2,BACH2,NFE2,NFE2L1
MA1101.2_BACH2,BACH2,NFE2,NFE2L2
MA1101.2_BACH2,BACH2,NFE2,NFE2L3
MA1470.1_BACH2(var.2),BACH2(var.2),NFE2,NFE2
MA1470.1_BACH2(var.2),BACH2(var.2),NFE2,BACH2
MA1470.1_BACH2(var.2),BACH2(var.2),NFE2,BACH1
MA1470.1_BACH2(var.2),BACH2(var.2),NFE2,NFE2L1
MA1470.1_BACH2(var.2),BACH2(var.2),NFE2,NFE2L2
MA1470.1_BACH2(var.2),BACH2(var.2),NFE2,NFE2L3
MA1471.1_BARX2,BARX2,BARX,BARX1
MA1471.1_BARX2,BARX2,BARX,BARX2
MA1472.1_BHLHA15(var.2),BHLHA15(var.2),Neurogenin-ATO,NEUROD2
MA1472.1_BHLHA15(var.2),BHLHA15(var.2),Neurogenin-ATO,NEUROG2
MA1472.1_BHLHA15(var.2),BHLHA15(var.2),Neurogenin-ATO,OLIG2
MA1472.1_BHLHA15(var.2),BHLHA15(var.2),Neurogenin-ATO,BHLHE23
MA1472.1_BHLHA15(var.2),BHLHA15(var.2),Neurogenin-ATO,BHLHE22
MA1472.1_BHLHA15(var.2),BHLHA15(var.2),Neurogenin-ATO,OLIG1
MA1472.1_BHLHA15(var.2),BHLHA15(var.2),Neurogenin-ATO,OLIG3
MA1472.1_BHLHA15(var.2),BHLHA15(var.2),Neurogenin-ATO,NEUROD1
MA1472.1_BHLHA15(var.2),BHLHA15(var.2),Neurogenin-ATO,ATOH1
MA1472.1_BHLHA15(var.2),BHLHA15(var.2),Neurogenin-ATO,ATOH7
MA1472.1_BHLHA15(var.2),BHLHA15(var.2),Neurogenin-ATO,BHLHA15
MA1472.1_BHLHA15(var.2),BHLHA15(var.2),Neurogenin-ATO,FERD3L
MA1472.1_BHLHA15(var.2),BHLHA15(var.2),Neurogenin-ATO,NEUROG1
MA1472.1_BHLHA15(var.2),BHLHA15(var.2),Neurogenin-ATO,NEUROD4
MA1472.1_BHLHA15(var.2),BHLHA15(var.2),Neurogenin-ATO,NEUROD6
MA1472.1_BHLHA15(var.2),BHLHA15(var.2),Neurogenin-ATO,ATOH8
MA1472.1_BHLHA15(var.2),BHLHA15(var.2),Neurogenin-ATO,NEUROG3
MA1473.1_CDX4,CDX4,CDX,CDX4
MA1473.1_CDX4,CDX4,CDX,CDX1
MA1473.1_CDX4,CDX4,CDX,CDX2
MA1474.1_CREB3L4,CREB3L4,CREB3-like,CREB3
MA1474.1_CREB3L4,CREB3L4,CREB3-like,CREB3L1
MA1474.1_CREB3L4,CREB3L4,CREB3-like,CREB3L4
MA1474.1_CREB3L4,CREB3L4,CREB3-like,CREB3L2
MA1474.1_CREB3L4,CREB3L4,CREB3-like,CREB3L3
MA1475.1_CREB3L4(var.2),CREB3L4(var.2),CREB3-like,CREB3
MA1475.1_CREB3L4(var.2),CREB3L4(var.2),CREB3-like,CREB3L1
MA1475.1_CREB3L4(var.2),CREB3L4(var.2),CREB3-like,CREB3L4
MA1475.1_CREB3L4(var.2),CREB3L4(var.2),CREB3-like,CREB3L2
MA1475.1_CREB3L4(var.2),CREB3L4(var.2),CREB3-like,CREB3L3
MA1476.1_DLX5,DLX5,DLX,DLX6
MA1476.1_DLX5,DLX5,DLX,DLX5
MA1476.1_DLX5,DLX5,DLX,DLX1
MA1476.1_DLX5,DLX5,DLX,DLX2
MA1476.1_DLX5,DLX5,DLX,DLX3
MA1476.1_DLX5,DLX5,DLX,DLX4
MA1478.1_DMRTA2,DMRTA2,DMRT,DMRT3
MA1478.1_DMRTA2,DMRTA2,DMRT,DMRTA2
MA1478.1_DMRTA2,DMRTA2,DMRT,DMRTC2
MA1478.1_DMRTA2,DMRTA2,DMRT,DMRTA1
MA1478.1_DMRTA2,DMRTA2,DMRT,DMRT1
MA1478.1_DMRTA2,DMRTA2,DMRT,DMRT2
MA1478.1_DMRTA2,DMRTA2,DMRT,DMRTB1
MA1478.1_DMRTA2,DMRTA2,DMRT,DMRTC1
MA1479.1_DMRTC2,DMRTC2,DMRT,DMRT3
MA1479.1_DMRTC2,DMRTC2,DMRT,DMRTA2
MA1479.1_DMRTC2,DMRTC2,DMRT,DMRTC2
MA1479.1_DMRTC2,DMRTC2,DMRT,DMRTA1
MA1479.1_DMRTC2,DMRTC2,DMRT,DMRT1
MA1479.1_DMRTC2,DMRTC2,DMRT,DMRT2
MA1479.1_DMRTC2,DMRTC2,DMRT,DMRTB1
MA1479.1_DMRTC2,DMRTC2,DMRT,DMRTC1
MA1480.1_DPRX,DPRX,DPRX,DPRX
MA1481.1_DRGX,DRGX,DRGX,DRGX
MA1483.1_ELF2,ELF2,ELF1-like,ELF4
MA1483.1_ELF2,ELF2,ELF1-like,ELF2
MA1483.1_ELF2,ELF2,ELF1-like,ELF1
MA1484.1_ETS2,ETS2,ETS-like,FLI
MA1484.1_ETS2,ETS2,ETS-like,FLI1
MA1484.1_ETS2,ETS2,ETS-like,ERF
MA1484.1_ETS2,ETS2,ETS-like,ERG
MA1484.1_ETS2,ETS2,ETS-like,ETS1
MA1484.1_ETS2,ETS2,ETS-like,ETV2
MA1484.1_ETS2,ETS2,ETS-like,ETV3
MA1484.1_ETS2,ETS2,ETS-like,FEV
MA1484.1_ETS2,ETS2,ETS-like,ETS2
MA1484.1_ETS2,ETS2,ETS-like,GABPA
MA1484.1_ETS2,ETS2,ETS-like,ETV3L
MA1485.1_FERD3L,FERD3L,Neurogenin-ATO,NEUROD2
MA1485.1_FERD3L,FERD3L,Neurogenin-ATO,NEUROG2
MA1485.1_FERD3L,FERD3L,Neurogenin-ATO,OLIG2
MA1485.1_FERD3L,FERD3L,Neurogenin-ATO,BHLHE23
MA1485.1_FERD3L,FERD3L,Neurogenin-ATO,BHLHE22
MA1485.1_FERD3L,FERD3L,Neurogenin-ATO,OLIG1
MA1485.1_FERD3L,FERD3L,Neurogenin-ATO,OLIG3
MA1485.1_FERD3L,FERD3L,Neurogenin-ATO,NEUROD1
MA1485.1_FERD3L,FERD3L,Neurogenin-ATO,ATOH1
MA1485.1_FERD3L,FERD3L,Neurogenin-ATO,ATOH7
MA1485.1_FERD3L,FERD3L,Neurogenin-ATO,BHLHA15
MA1485.1_FERD3L,FERD3L,Neurogenin-ATO,FERD3L
MA1485.1_FERD3L,FERD3L,Neurogenin-ATO,NEUROG1
MA1485.1_FERD3L,FERD3L,Neurogenin-ATO,NEUROD4
MA1485.1_FERD3L,FERD3L,Neurogenin-ATO,NEUROD6
MA1485.1_FERD3L,FERD3L,Neurogenin-ATO,ATOH8
MA1485.1_FERD3L,FERD3L,Neurogenin-ATO,NEUROG3
MA1487.1_FOXE1,FOXE1,FOXE,FOXE1
MA1487.1_FOXE1,FOXE1,FOXE,FOXE3
MA1489.1_FOXN3,FOXN3,FOXN,FOXN3
MA1489.1_FOXN3,FOXN3,FOXN,FOXN1
MA1489.1_FOXN3,FOXN3,FOXN,FOXN2
MA1489.1_FOXN3,FOXN3,FOXN,FOXN4
MA1491.1_GLI3,GLI3,GLI-lile,ZIC1
MA1491.1_GLI3,GLI3,GLI-lile,ZIC3
MA1491.1_GLI3,GLI3,GLI-lile,GLIS1
MA1491.1_GLI3,GLI3,GLI-lile,GLIS2
MA1491.1_GLI3,GLI3,GLI-lile,GLIS3
MA1491.1_GLI3,GLI3,GLI-lile,ZIC4
MA1491.1_GLI3,GLI3,GLI-lile,GLI3
MA1491.1_GLI3,GLI3,GLI-lile,ZIC5
MA1491.1_GLI3,GLI3,GLI-lile,GLI2
MA1491.1_GLI3,GLI3,GLI-lile,GLI1
MA1491.1_GLI3,GLI3,GLI-lile,ZIC2
MA1493.1_HES6,HES6,HAIRY,BHLHE41
MA1493.1_HES6,HES6,HAIRY,HEY2
MA1493.1_HES6,HES6,HAIRY,BHLHE40
MA1493.1_HES6,HES6,HAIRY,HES5
MA1493.1_HES6,HES6,HAIRY,HES7
MA1493.1_HES6,HES6,HAIRY,HEY1
MA1493.1_HES6,HES6,HAIRY,HES6
MA1493.1_HES6,HES6,HAIRY,HES1
MA1493.1_HES6,HES6,HAIRY,HES2
MA1493.1_HES6,HES6,HAIRY,HES3
MA1493.1_HES6,HES6,HAIRY,HES4
MA1493.1_HES6,HES6,HAIRY,HEYL
MA1493.1_HES6,HES6,HAIRY,HELT
MA1494.1_HNF4A(var.2),HNF4A(var.2),HNF4(NR2A),HNF4A
MA1494.1_HNF4A(var.2),HNF4A(var.2),HNF4(NR2A),HNF4G
MA1495.1_HOXA1,HOXA1,HOX1,HOXA1
MA1495.1_HOXA1,HOXA1,HOX1,HOXB1
MA1495.1_HOXA1,HOXA1,HOX1,HOXD1
MA1496.1_HOXA4,HOXA4,HOX4,HOXA4
MA1496.1_HOXA4,HOXA4,HOX4,HOXB4
MA1496.1_HOXA4,HOXA4,HOX4,HOXC4
MA1496.1_HOXA4,HOXA4,HOX4,HOXD4
MA1497.1_HOXA6,HOXA6,HOX6-7,HOXA6
MA1497.1_HOXA6,HOXA6,HOX6-7,HOXA7
MA1497.1_HOXA6,HOXA6,HOX6-7,HOXB6
MA1497.1_HOXA6,HOXA6,HOX6-7,HOXB7
MA1497.1_HOXA6,HOXA6,HOX6-7,HOXC6
MA1498.1_HOXA7,HOXA7,HOX6-7,HOXA6
MA1498.1_HOXA7,HOXA7,HOX6-7,HOXA7
MA1498.1_HOXA7,HOXA7,HOX6-7,HOXB6
MA1498.1_HOXA7,HOXA7,HOX6-7,HOXB7
MA1498.1_HOXA7,HOXA7,HOX6-7,HOXC6
MA1499.1_HOXB4,HOXB4,HOX4,HOXA4
MA1499.1_HOXB4,HOXB4,HOX4,HOXB4
MA1499.1_HOXB4,HOXB4,HOX4,HOXC4
MA1499.1_HOXB4,HOXB4,HOX4,HOXD4
MA1500.1_HOXB6,HOXB6,HOX6-7,HOXA6
MA1500.1_HOXB6,HOXB6,HOX6-7,HOXA7
MA1500.1_HOXB6,HOXB6,HOX6-7,HOXB6
MA1500.1_HOXB6,HOXB6,HOX6-7,HOXB7
MA1500.1_HOXB6,HOXB6,HOX6-7,HOXC6
MA1501.1_HOXB7,HOXB7,HOX6-7,HOXA6
MA1501.1_HOXB7,HOXB7,HOX6-7,HOXA7
MA1501.1_HOXB7,HOXB7,HOX6-7,HOXB6
MA1501.1_HOXB7,HOXB7,HOX6-7,HOXB7
MA1501.1_HOXB7,HOXB7,HOX6-7,HOXC6
MA1502.1_HOXB8,HOXB8,HOX8,HOXB8
MA1502.1_HOXB8,HOXB8,HOX8,HOXC8
MA1502.1_HOXB8,HOXB8,HOX8,HOXD8
MA1503.1_HOXB9,HOXB9,HOX9-13,HOXC11
MA1503.1_HOXB9,HOXB9,HOX9-13,HOXD12
MA1503.1_HOXB9,HOXB9,HOX9-13,HOXA10
MA1503.1_HOXB9,HOXB9,HOX9-13,HOXC10
MA1503.1_HOXB9,HOXB9,HOX9-13,HOXC12
MA1503.1_HOXB9,HOXB9,HOX9-13,HOXC13
MA1503.1_HOXB9,HOXB9,HOX9-13,HOXD11
MA1503.1_HOXB9,HOXB9,HOX9-13,HOXB9
MA1503.1_HOXB9,HOXB9,HOX9-13,HOXD10
MA1503.1_HOXB9,HOXB9,HOX9-13,HOXA13
MA1503.1_HOXB9,HOXB9,HOX9-13,HOXA9
MA1503.1_HOXB9,HOXB9,HOX9-13,HOXC9
MA1503.1_HOXB9,HOXB9,HOX9-13,HOXD13
MA1503.1_HOXB9,HOXB9,HOX9-13,HOXD9
MA1503.1_HOXB9,HOXB9,HOX9-13,HOXB13
MA1503.1_HOXB9,HOXB9,HOX9-13,HOXA11
MA1504.1_HOXC4,HOXC4,HOX4,HOXA4
MA1504.1_HOXC4,HOXC4,HOX4,HOXB4
MA1504.1_HOXC4,HOXC4,HOX4,HOXC4
MA1504.1_HOXC4,HOXC4,HOX4,HOXD4
MA1505.1_HOXC8,HOXC8,HOX8,HOXB8
MA1505.1_HOXC8,HOXC8,HOX8,HOXC8
MA1505.1_HOXC8,HOXC8,HOX8,HOXD8
MA1506.1_HOXD10,HOXD10,HOX9-13,HOXC11
MA1506.1_HOXD10,HOXD10,HOX9-13,HOXD12
MA1506.1_HOXD10,HOXD10,HOX9-13,HOXA10
MA1506.1_HOXD10,HOXD10,HOX9-13,HOXC10
MA1506.1_HOXD10,HOXD10,HOX9-13,HOXC12
MA1506.1_HOXD10,HOXD10,HOX9-13,HOXC13
MA1506.1_HOXD10,HOXD10,HOX9-13,HOXD11
MA1506.1_HOXD10,HOXD10,HOX9-13,HOXB9
MA1506.1_HOXD10,HOXD10,HOX9-13,HOXD10
MA1506.1_HOXD10,HOXD10,HOX9-13,HOXA13
MA1506.1_HOXD10,HOXD10,HOX9-13,HOXA9
MA1506.1_HOXD10,HOXD10,HOX9-13,HOXC9
MA1506.1_HOXD10,HOXD10,HOX9-13,HOXD13
MA1506.1_HOXD10,HOXD10,HOX9-13,HOXD9
MA1506.1_HOXD10,HOXD10,HOX9-13,HOXB13
MA1506.1_HOXD10,HOXD10,HOX9-13,HOXA11
MA1507.1_HOXD4,HOXD4,HOX4,HOXA4
MA1507.1_HOXD4,HOXD4,HOX4,HOXB4
MA1507.1_HOXD4,HOXD4,HOX4,HOXC4
MA1507.1_HOXD4,HOXD4,HOX4,HOXD4
MA1508.1_IKZF1,IKZF1,Ikaros,IKZF1
MA1508.1_IKZF1,IKZF1,Ikaros,IKZF2
MA1508.1_IKZF1,IKZF1,Ikaros,IKZF3
MA1508.1_IKZF1,IKZF1,Ikaros,IKZF4
MA1508.1_IKZF1,IKZF1,Ikaros,IKZF5
MA1509.1_IRF6,IRF6,IRF,IRF2
MA1509.1_IRF6,IRF6,IRF,IRF1
MA1509.1_IRF6,IRF6,IRF,IRF8
MA1509.1_IRF6,IRF6,IRF,IRF9
MA1509.1_IRF6,IRF6,IRF,IRF7
MA1509.1_IRF6,IRF6,IRF,IRF3
MA1509.1_IRF6,IRF6,IRF,IRF4
MA1509.1_IRF6,IRF6,IRF,IRF5
MA1509.1_IRF6,IRF6,IRF,IRF6
MA1511.1_KLF10,KLF10,Kr-like,KLF5
MA1511.1_KLF10,KLF10,Kr-like,KLF13
MA1511.1_KLF10,KLF10,Kr-like,KLF14
MA1511.1_KLF10,KLF10,Kr-like,KLF16
MA1511.1_KLF10,KLF10,Kr-like,KLF10
MA1511.1_KLF10,KLF10,Kr-like,KLF11
MA1511.1_KLF10,KLF10,Kr-like,KLF15
MA1511.1_KLF10,KLF10,Kr-like,KLF17
MA1511.1_KLF10,KLF10,Kr-like,KLF2
MA1511.1_KLF10,KLF10,Kr-like,KLF3
MA1511.1_KLF10,KLF10,Kr-like,KLF6
MA1511.1_KLF10,KLF10,Kr-like,KLF4
MA1511.1_KLF10,KLF10,Kr-like,KLF9
MA1511.1_KLF10,KLF10,Kr-like,KLF7
MA1511.1_KLF10,KLF10,Kr-like,KLF1
MA1511.1_KLF10,KLF10,Kr-like,KLF12
MA1511.1_KLF10,KLF10,Kr-like,KLF8
MA1512.1_KLF11,KLF11,Kr-like,KLF5
MA1512.1_KLF11,KLF11,Kr-like,KLF13
MA1512.1_KLF11,KLF11,Kr-like,KLF14
MA1512.1_KLF11,KLF11,Kr-like,KLF16
MA1512.1_KLF11,KLF11,Kr-like,KLF10
MA1512.1_KLF11,KLF11,Kr-like,KLF11
MA1512.1_KLF11,KLF11,Kr-like,KLF15
MA1512.1_KLF11,KLF11,Kr-like,KLF17
MA1512.1_KLF11,KLF11,Kr-like,KLF2
MA1512.1_KLF11,KLF11,Kr-like,KLF3
MA1512.1_KLF11,KLF11,Kr-like,KLF6
MA1512.1_KLF11,KLF11,Kr-like,KLF4
MA1512.1_KLF11,KLF11,Kr-like,KLF9
MA1512.1_KLF11,KLF11,Kr-like,KLF7
MA1512.1_KLF11,KLF11,Kr-like,KLF1
MA1512.1_KLF11,KLF11,Kr-like,KLF12
MA1512.1_KLF11,KLF11,Kr-like,KLF8
MA1513.1_KLF15,KLF15,Kr-like,KLF5
MA1513.1_KLF15,KLF15,Kr-like,KLF13
MA1513.1_KLF15,KLF15,Kr-like,KLF14
MA1513.1_KLF15,KLF15,Kr-like,KLF16
MA1513.1_KLF15,KLF15,Kr-like,KLF10
MA1513.1_KLF15,KLF15,Kr-like,KLF11
MA1513.1_KLF15,KLF15,Kr-like,KLF15
MA1513.1_KLF15,KLF15,Kr-like,KLF17
MA1513.1_KLF15,KLF15,Kr-like,KLF2
MA1513.1_KLF15,KLF15,Kr-like,KLF3
MA1513.1_KLF15,KLF15,Kr-like,KLF6
MA1513.1_KLF15,KLF15,Kr-like,KLF4
MA1513.1_KLF15,KLF15,Kr-like,KLF9
MA1513.1_KLF15,KLF15,Kr-like,KLF7
MA1513.1_KLF15,KLF15,Kr-like,KLF1
MA1513.1_KLF15,KLF15,Kr-like,KLF12
MA1513.1_KLF15,KLF15,Kr-like,KLF8
MA1514.1_KLF17,KLF17,Kr-like,KLF5
MA1514.1_KLF17,KLF17,Kr-like,KLF13
MA1514.1_KLF17,KLF17,Kr-like,KLF14
MA1514.1_KLF17,KLF17,Kr-like,KLF16
MA1514.1_KLF17,KLF17,Kr-like,KLF10
MA1514.1_KLF17,KLF17,Kr-like,KLF11
MA1514.1_KLF17,KLF17,Kr-like,KLF15
MA1514.1_KLF17,KLF17,Kr-like,KLF17
MA1514.1_KLF17,KLF17,Kr-like,KLF2
MA1514.1_KLF17,KLF17,Kr-like,KLF3
MA1514.1_KLF17,KLF17,Kr-like,KLF6
MA1514.1_KLF17,KLF17,Kr-like,KLF4
MA1514.1_KLF17,KLF17,Kr-like,KLF9
MA1514.1_KLF17,KLF17,Kr-like,KLF7
MA1514.1_KLF17,KLF17,Kr-like,KLF1
MA1514.1_KLF17,KLF17,Kr-like,KLF12
MA1514.1_KLF17,KLF17,Kr-like,KLF8
MA1515.1_KLF2,KLF2,Kr-like,KLF5
MA1515.1_KLF2,KLF2,Kr-like,KLF13
MA1515.1_KLF2,KLF2,Kr-like,KLF14
MA1515.1_KLF2,KLF2,Kr-like,KLF16
MA1515.1_KLF2,KLF2,Kr-like,KLF10
MA1515.1_KLF2,KLF2,Kr-like,KLF11
MA1515.1_KLF2,KLF2,Kr-like,KLF15
MA1515.1_KLF2,KLF2,Kr-like,KLF17
MA1515.1_KLF2,KLF2,Kr-like,KLF2
MA1515.1_KLF2,KLF2,Kr-like,KLF3
MA1515.1_KLF2,KLF2,Kr-like,KLF6
MA1515.1_KLF2,KLF2,Kr-like,KLF4
MA1515.1_KLF2,KLF2,Kr-like,KLF9
MA1515.1_KLF2,KLF2,Kr-like,KLF7
MA1515.1_KLF2,KLF2,Kr-like,KLF1
MA1515.1_KLF2,KLF2,Kr-like,KLF12
MA1515.1_KLF2,KLF2,Kr-like,KLF8
MA1516.1_KLF3,KLF3,Kr-like,KLF5
MA1516.1_KLF3,KLF3,Kr-like,KLF13
MA1516.1_KLF3,KLF3,Kr-like,KLF14
MA1516.1_KLF3,KLF3,Kr-like,KLF16
MA1516.1_KLF3,KLF3,Kr-like,KLF10
MA1516.1_KLF3,KLF3,Kr-like,KLF11
MA1516.1_KLF3,KLF3,Kr-like,KLF15
MA1516.1_KLF3,KLF3,Kr-like,KLF17
MA1516.1_KLF3,KLF3,Kr-like,KLF2
MA1516.1_KLF3,KLF3,Kr-like,KLF3
MA1516.1_KLF3,KLF3,Kr-like,KLF6
MA1516.1_KLF3,KLF3,Kr-like,KLF4
MA1516.1_KLF3,KLF3,Kr-like,KLF9
MA1516.1_KLF3,KLF3,Kr-like,KLF7
MA1516.1_KLF3,KLF3,Kr-like,KLF1
MA1516.1_KLF3,KLF3,Kr-like,KLF12
MA1516.1_KLF3,KLF3,Kr-like,KLF8
MA1517.1_KLF6,KLF6,Kr-like,KLF5
MA1517.1_KLF6,KLF6,Kr-like,KLF13
MA1517.1_KLF6,KLF6,Kr-like,KLF14
MA1517.1_KLF6,KLF6,Kr-like,KLF16
MA1517.1_KLF6,KLF6,Kr-like,KLF10
MA1517.1_KLF6,KLF6,Kr-like,KLF11
MA1517.1_KLF6,KLF6,Kr-like,KLF15
MA1517.1_KLF6,KLF6,Kr-like,KLF17
MA1517.1_KLF6,KLF6,Kr-like,KLF2
MA1517.1_KLF6,KLF6,Kr-like,KLF3
MA1517.1_KLF6,KLF6,Kr-like,KLF6
MA1517.1_KLF6,KLF6,Kr-like,KLF4
MA1517.1_KLF6,KLF6,Kr-like,KLF9
MA1517.1_KLF6,KLF6,Kr-like,KLF7
MA1517.1_KLF6,KLF6,Kr-like,KLF1
MA1517.1_KLF6,KLF6,Kr-like,KLF12
MA1517.1_KLF6,KLF6,Kr-like,KLF8
MA1518.1_LHX1,LHX1,LHX1-like,LHX1
MA1518.1_LHX1,LHX1,LHX1-like,LHX5
MA1519.1_LHX5,LHX5,LHX1-like,LHX1
MA1519.1_LHX5,LHX5,LHX1-like,LHX5
MA1520.1_MAF,MAF,Large MAF,MAF
MA1520.1_MAF,MAF,Large MAF,MAFA
MA1520.1_MAF,MAF,Large MAF,NRL
MA1520.1_MAF,MAF,Large MAF,MAFB
MA1521.1_MAFA,MAFA,Large MAF,MAF
MA1521.1_MAFA,MAFA,Large MAF,MAFA
MA1521.1_MAFA,MAFA,Large MAF,NRL
MA1521.1_MAFA,MAFA,Large MAF,MAFB
MA1522.1_MAZ,MAZ,MAZ-like,MAZ
MA1522.1_MAZ,MAZ,MAZ-like,VEZF1
MA1522.1_MAZ,MAZ,MAZ-like,PATZ1
MA1523.1_MSANTD3,MSANTD3,NA,CENPB
MA1523.1_MSANTD3,MSANTD3,NA,TBX21
MA1523.1_MSANTD3,MSANTD3,NA,EOMES
MA1523.1_MSANTD3,MSANTD3,NA,TBR1
MA1523.1_MSANTD3,MSANTD3,NA,MSANTD3
MA1523.1_MSANTD3,MSANTD3,NA,ZNF257
MA1523.1_MSANTD3,MSANTD3,NA,ZNF675
MA1523.1_MSANTD3,MSANTD3,NA,ZNF8
MA1523.1_MSANTD3,MSANTD3,NA,ZNF85
MA1523.1_MSANTD3,MSANTD3,NA,ZNF93
MA1523.1_MSANTD3,MSANTD3,NA,ZNF680
MA1523.1_MSANTD3,MSANTD3,NA,ZNF708
MA1524.1_MSGN1,MSGN1,MESP,MSC
MA1524.1_MSGN1,MSGN1,MESP,MSGN1
MA1524.1_MSGN1,MSGN1,MESP,TCF21
MA1524.1_MSGN1,MSGN1,MESP,MESP2
MA1524.1_MSGN1,MSGN1,MESP,MESP1
MA1524.1_MSGN1,MSGN1,MESP,TCF23
MA1525.1_NFATC4,NFATC4,NFAT-related,NFATC2
MA1525.1_NFATC4,NFATC4,NFAT-related,NFATC3
MA1525.1_NFATC4,NFATC4,NFAT-related,NFATC4
MA1525.1_NFATC4,NFATC4,NFAT-related,NFAT5
MA1525.1_NFATC4,NFATC4,NFAT-related,NFATc1
MA1527.1_NFIC(var.2),NFIC(var.2),NF-1,NFIC
MA1527.1_NFIC(var.2),NFIC(var.2),NF-1,NFIA
MA1527.1_NFIC(var.2),NFIC(var.2),NF-1,NFIX
MA1527.1_NFIC(var.2),NFIC(var.2),NF-1,NFIB
MA1528.1_NFIX(var.2),NFIX(var.2),NF-1,NFIC
MA1528.1_NFIX(var.2),NFIX(var.2),NF-1,NFIA
MA1528.1_NFIX(var.2),NFIX(var.2),NF-1,NFIX
MA1528.1_NFIX(var.2),NFIX(var.2),NF-1,NFIB
MA1529.1_NHLH2,NHLH2,TAL-HEN,TAL1
MA1529.1_NHLH2,NHLH2,TAL-HEN,NHLH1
MA1529.1_NHLH2,NHLH2,TAL-HEN,NHLH2
MA1529.1_NHLH2,NHLH2,TAL-HEN,TAL2
MA1529.1_NHLH2,NHLH2,TAL-HEN,LYL1
MA1530.1_NKX6-3,NKX6-3,NK6,NKX6-1
MA1530.1_NKX6-3,NKX6-3,NK6,NKX6-2
MA1530.1_NKX6-3,NKX6-3,NK6,NKX6-3
MA1531.1_NR1D1,NR1D1,REVERBA(NR1D),NR1D1
MA1531.1_NR1D1,NR1D1,REVERBA(NR1D),NR1D2
MA1532.1_NR1D2,NR1D2,REVERBA(NR1D),NR1D1
MA1532.1_NR1D2,NR1D2,REVERBA(NR1D),NR1D2
MA1533.1_NR1I2,NR1I2,VDR(NR1I),VDR
MA1533.1_NR1I2,NR1I2,VDR(NR1I),NR1I2
MA1533.1_NR1I2,NR1I2,VDR(NR1I),NR1I3
MA1534.1_NR1I3,NR1I3,VDR(NR1I),VDR
MA1534.1_NR1I3,NR1I3,VDR(NR1I),NR1I2
MA1534.1_NR1I3,NR1I3,VDR(NR1I),NR1I3
MA1535.1_NR2C1,NR2C1,TR(NR2C),NR2C2
MA1535.1_NR2C1,NR2C1,TR(NR2C),NR2C1
MA1536.1_NR2C2(var.2),NR2C2(var.2),TR(NR2C),NR2C2
MA1536.1_NR2C2(var.2),NR2C2(var.2),TR(NR2C),NR2C1
MA1537.1_NR2F1(var.2),NR2F1(var.2),COUP(NR2F),NR2F1
MA1537.1_NR2F1(var.2),NR2F1(var.2),COUP(NR2F),NR2F2
MA1537.1_NR2F1(var.2),NR2F1(var.2),COUP(NR2F),NR2F6
MA1538.1_NR2F1(var.3),NR2F1(var.3),COUP(NR2F),NR2F1
MA1538.1_NR2F1(var.3),NR2F1(var.3),COUP(NR2F),NR2F2
MA1538.1_NR2F1(var.3),NR2F1(var.3),COUP(NR2F),NR2F6
MA1539.1_NR2F6(var.3),NR2F6(var.3),COUP(NR2F),NR2F1
MA1539.1_NR2F6(var.3),NR2F6(var.3),COUP(NR2F),NR2F2
MA1539.1_NR2F6(var.3),NR2F6(var.3),COUP(NR2F),NR2F6
MA1540.1_NR5A1,NR5A1,FTZF1related(NR5A),NR5A1
MA1540.1_NR5A1,NR5A1,FTZF1related(NR5A),NR5A2
MA1541.1_NR6A1,NR6A1,GCNF(NR6),NR6A1
MA1542.1_OSR1,OSR1,Other,OSR1
MA1542.1_OSR1,OSR1,Other,ZNF740
MA1542.1_OSR1,OSR1,Other,ZNF414
MA1542.1_OSR1,OSR1,Other,ZNF511
MA1542.1_OSR1,OSR1,Other,ZNF580
MA1542.1_OSR1,OSR1,Other,ZFPM2
MA1542.1_OSR1,OSR1,Other,OVOL3
MA1542.1_OSR1,OSR1,Other,AEBP2
MA1544.1_OVOL1,OVOL1,OVOL,OVOL1
MA1544.1_OVOL1,OVOL1,OVOL,OVOL2
